year,month,T,PriceEarningRatio,PriceEarningRatioSA,PriceDividendRatio,gcr,gip,inflation,recession,unrate,ghousestarts,IndexUMConfidence,gIPBUSEQ,gIPCONGD,gIPDCONGD,gIPDMAN,gIPDMAT,gIPFINAL,gIPMAN,gIPMAT,gIPMINE,gIPNCONGD,gIPNMAN,gIPNMAT,gIPUTIL,gaip,gacr,gaIPBUSEQ,gaIPCONGD,gaIPDCONGD,gaIPDMAN,gaIPDMAT,gaIPFINAL,gaIPMAN,gaIPMAT,gaIPMINE,gaIPNCONGD,gaIPNMAN,gaIPNMAT,gaIPUTIL,TermSpreadS,TermSpreadL,CreditSpread,FEDFUNDS,GS1,GS10,GS20,GS3,GS5,GS7,GS2,GS30,GS3M,GS6M,GS1M,P_oil_WTI,P_oil_Brent,gP_oil_WTI,gP_oil_Brent
1988,7,1988.581,12.21888,14.608316,28.91475,.00153983,.0004286,.0048483,0,5.4,-.00747032,93.4,-.00845106,-.00058383,-.02244702,-.00377892,.00163383,-.00191153,-.00001698,.00173243,-.0030871,.0076021,.00485577,.00295955,.00959198,.02962118,.0281296,.06798289,.02142061,.09378371,.05792159,.0575623,.02985967,.04116708,.03268587,-.00350451,-.0068723,.01933341,.02905104,-.01379816,.0018531,2.11,1.15,7.75,7.75,9.06,,8.44,8.66,8.91,8.28,9.14,6.95,7.35,,15.498,14.91,-.06446593,-.04138522
1988,8,1988.666,11.78458,14.244946,28.10303,.00368409,.0041653,.0029627,0,5.6,.01756802,97.4,.00298309,.00558433,.00674982,.00138338,-.00038469,.00387269,.00066542,.00450748,.00206273,.00514072,-.00025713,.00122159,.03427483,.02072832,.0251129,.05772474,.01708965,.08458228,.04198274,.03562667,.02477692,.02791354,.02148056,-.02408524,-.00902594,.0096344,.01679659,.01464954,.0013247,1.96,1.1,8.01,8.17,9.26,,8.77,8.94,9.13,8.63,9.32,7.3,7.79,,15.524,14.89,.00167623,-.00134228
1988,9,1988.748,11.79059,14.369429,28.32981,-.00369846,-.00274271,.0048617,0,5.4,-.00067002,97.3,.01028799,-.00541979,.01943163,.00982601,.00825685,-.00030192,.00380069,-.00455417,-.01363567,-.01481418,-.00399897,-.00060451,-.04695957,.02100054,.01584782,.04227351,.01987683,.06257674,.03216761,.03089562,.02239594,.02355602,.02202414,-.02389105,.00347885,.01240348,.02292431,.0443773,.001173,1.5,1.08,8.19,8.09,8.98,,8.57,8.69,8.87,8.46,9.06,7.48,7.82,,14.467,13.18,-.07051702,-.12198932
1988,10,1988.833,12.02255,14.81145,29.04712,.00720702,.00495135,.003262,0,5.4,.01990776,94.1,.00848277,.00830827,.01015174,.00528023,.00508078,.0076413,.00477775,.0027794,.00111616,.00758793,.0041314,.00446881,.00680607,.01603242,.02575031,.04759547,.01126263,.0474014,.02713963,.02002669,.02023163,.0173074,.01433865,.00073355,-.00288255,.00458631,.01367311,.0282689,.0012259,1.2,.9,8.3,8.11,8.8,,8.43,8.51,8.69,8.35,8.89,7.6,7.9,,13.798,12.41,-.04734654,-.06019793
1988,11,1988.915,11.57294,14.445531,28.11203,.00174055,.00158519,.0023041,0,5.3,.03041321,93,.00039786,.000981,.01182918,.00611476,.00816743,.0004773,.00301543,.00271991,-.00030986,-.00325925,-.00103236,-.00049994,-.00517809,.01054711,.01808093,.02729171,.00516767,.02566304,.01116762,.00334143,.01092042,.00925223,.01076015,-.00445377,-.00279371,.00686009,.02004822,.03608978,.0015894,.93,1.03,8.35,8.48,8.96,,8.72,8.79,8.89,8.67,9.02,8.03,8.3,,13.977,13.02,.01288947,.04798404
1988,12,1989,11.64211,14.702087,28.35897,.00473821,.00487687,.0031258,0,5.3,-.00383142,91.9,.00361604,.00533811,.01150744,.00284019,.00232374,.00476051,.00470903,.00532003,.00403377,.00289035,.00717131,.00703979,.00600473,.00848062,.0167235,.0331199,.00606177,.00971317,.00980496,.00151132,.01391711,.00974661,.00248629,-.01556681,.00469929,.00976713,.01417913,.02044355,.0019999,.76,1.08,8.76,8.99,9.11,,9.11,9.09,9.13,9.09,9.01,8.35,8.7,,16.266,15.31,.15166392,.16201957
1989,1,1989.082,11.81291,15.088072,29.08289,.00111518,.00300379,.0051154,0,5.4,.03643619,97.9,.00978343,.00128047,.0224512,.01293765,.01303109,.00313977,.00882926,.00246606,-.00586422,-.00728503,.00344241,.00329854,-.03401642,-.00117353,.01721865,.02940306,-.01557058,-.00217717,.0022277,-.00564274,-.00082332,-.00199722,-.00289506,-.01767629,-.02041693,-.00737256,.00364309,.01606865,.000792,.53,1.03,9.12,9.05,9.09,,9.2,9.15,9.14,9.18,8.93,8.56,8.85,,17.983,17.17,.10034983,.11465747
1989,2,1989.159,11.97068,15.46706,29.70696,-.00270942,-.00455772,.0033177,0,5.2,-.12887143,95.4,-.00412346,-.00012542,-.00981825,-.01446025,-.02286719,-.00165765,-.01044162,-.00704882,-.01786552,.00383313,-.00515049,-.00648195,.04898272,.0038568,.02217218,.03964484,-.00440713,.0281388,.01247078,-.00132334,.00992289,.00680863,-.00112497,-.00998186,-.01672165,-.00042281,.00315986,-.0053972,.0013535,.33,.97,9.36,9.25,9.17,,9.32,9.27,9.23,9.37,9.01,8.84,9.05,,17.826,16.89,-.0087688,-.01644194
1989,3,1989.244,11.72676,15.298969,29.24076,-.00124863,.00227128,.0037235,0,5,-.00210748,94.3,-.00536337,.00136291,-.01502914,-.00504227,-.00163988,-.00113731,-.0015329,.00375643,.0077344,.00795206,.00304747,.00910837,.02603446,.00310774,.02301813,.02511731,-.00270172,.00747182,-.00004712,-.01142551,.00609328,.00068949,-.00103843,.00335894,-.00660469,.0017316,-.00134445,.02830337,.0004307,.22,.87,9.85,9.57,9.36,,9.61,9.51,9.43,9.68,9.17,9.14,9.39,,19.445,18.7,.0869319,.10180179
1989,4,1989.326,12.06945,15.686743,29.97016,.00513497,.00067772,.0066443,0,5.2,-.06014126,91.5,.01675964,-.00115957,.00761177,.00632095,.00196304,.00497328,.00288645,-.00148022,.0199662,-.00468179,-.00157084,-.00372406,-.02727665,-.00249474,.01413258,.00374715,-.00800523,-.02018085,-.01565603,-.01981984,-.0061799,-.00599057,-.00160752,-.00593792,-.00334225,.00638241,-.000587,.03436583,.0002831,.22,.82,9.84,9.36,9.18,,9.4,9.3,9.24,9.45,9.03,8.96,9.17,,21.04,20.32,.07883542,.0830821
1989,5,1989.411,12.48941,16.186354,30.79474,-.00190452,-.00665618,.0036356,0,5.2,-.00599253,90.7,-.01523818,-.01036914,-.02131921,-.01218339,-.01126233,-.01050742,-.0094647,-.00352613,.00317685,-.00597863,-.00592185,-.00384974,.00459529,-.00080646,.01201146,.0101085,-.00489739,-.02532732,-.0204789,-.02892002,-.00310432,-.00701923,-.00154771,.00174731,.00301678,.01025732,-.00088613,.04887077,-.0000401,.12,.89,9.81,8.98,8.86,,8.98,8.91,8.88,9.02,8.83,8.74,8.91,,20.032,18.63,-.04909439,-.08683244
1989,6,1989.493,12.83505,16.641904,31.21504,.00112467,.00047714,.0021915,0,5.3,.04839654,90.6,.01398514,.00086442,-.01140597,.00056664,-.00279135,.0045681,.00251879,-.00418611,-.01289454,.00571189,.0050504,.00124266,-.00241579,.00036657,.01474548,.02172841,.00555227,-.02666068,-.01719648,-.03485956,.00819197,-.01080469,-.00782866,-.02883226,.01798653,-.00250823,-.01825667,.11239691,-.0002591,-.15,.93,9.53,8.44,8.28,,8.37,8.29,8.31,8.41,8.27,8.43,8.38,,20.005,17.67,-.00134875,-.0529049
1989,7,1989.578,13.43181,17.013408,31.84212,.00203498,-.00922555,.0023838,0,5.2,.02124726,92,-.01216789,-.02221618,-.03433736,-.01135618,-.00552022,-.01665196,-.01176081,-.00364891,-.00519658,-.01751413,-.01228392,-.00757649,.00521708,-.0092987,.01789527,-.00068154,-.01787551,-.10662247,-.04322838,-.05136342,-.01221895,-.02218721,-.01313457,.02256818,.0157741,.0045367,-.00631155,.06797781,-.000341,-.13,.94,9.24,7.89,8.02,,7.83,7.83,7.94,7.82,8.08,8.15,8.01,,19.644,17.62,-.01821029,-.00283367
1989,8,1989.663,14.32231,17.734251,32.86336,.00863762,.00919563,.0001149,0,5.2,-.06889277,89.6,.01322487,.01674778,.03706578,.01162646,.00393471,.0146189,.00947126,.00627757,.00975716,.00883601,.00669262,.00073837,.01280898,.00501532,.01486958,.02226666,-.00488886,-.03666649,-.00927619,-.01748449,.00270885,.00298374,.00364975,.03180614,.00784793,.01856775,.00924126,.00633182,.0002902,-.06,.92,8.99,8.18,8.11,,8.13,8.09,8.11,8.14,8.12,8.17,8.17,,18.522,16.77,-.05881273,-.04944304
1989,9,1989.745,14.66019,17.714221,32.3672,-.00285251,-.00349178,.0022304,0,5.3,-.04060305,95.8,-.00423954,-.00371438,-.00123535,-.0026919,-.00184532,-.00413153,-.00231845,-.00446763,-.00029487,-.00469722,-.00184456,-.00510882,-.013259,.00762557,.01874814,.04468284,.00027114,-.00299736,.00894061,-.00372291,.01261579,.00992043,.00152064,.01600952,.00193192,.01128266,-.00682098,-.00574077,.0003988,.18,.9,9.02,8.22,8.19,,8.26,8.17,8.23,8.28,8.15,8.01,8.16,,19.594,17.77,.05626418,.05792007
1989,10,1989.83,14.82923,17.640854,32.1765,-.00167853,-.00065113,.0038913,0,5.3,.09751118,93.9,-.01288739,.00300476,-.01750094,-.01032867,-.00331355,-.00463188,-.00190231,.0022103,-.00818071,.01085036,.00878221,.00522626,.01286853,.00542707,.01435503,.02408378,-.00202913,-.03282163,-.00283156,-.00599682,.00375471,.00408463,.00409727,.00008256,.01001464,.01299754,-.00054375,.02808176,.0000597,.11,.89,8.84,7.99,8.01,,8.02,7.97,8.03,7.98,8,7.9,8.03,,20.091,18.91,.02504856,.06217924
1989,11,1989.912,14.68703,17.242369,31.14443,-.00038058,.00327347,.0021843,0,5.4,-.04274465,90.9,.00675922,.00408884,.00668271,.00129188,-.00093275,.00355288,.00198677,.00277972,.00737537,.00309978,.00284256,-.00079907,.00932685,.01421449,.01451215,.05161186,.00692877,-.00361852,.01607676,.01128761,.01635533,.01565097,.00981085,-.00451503,.01124268,.01527859,.00017618,.02913681,.0005123,-.07,.92,8.55,7.77,7.87,,7.8,7.81,7.86,7.8,7.9,7.94,7.89,,19.82,18.73,-.01358042,-.00956437
1989,12,1989.997,15.24268,17.650213,31.51899,.00747223,.0060499,.0028941,0,5.4,-.07690183,90.5,.01523595,.01578777,.01017409,.00612261,-.00361581,.0160568,.00092356,-.00096093,-.02654579,.0178601,-.00559425,-.01033075,.06953087,.01694353,.01540822,.03884532,.01615789,.0209129,.01872652,.01884942,.01788988,.01630863,.01555801,.00576538,.0145529,.01334581,-.00521745,.04171351,.0012539,-.04,.96,8.45,7.72,7.84,,7.77,7.75,7.85,7.78,7.9,7.88,7.81,,21.088,19.84,.06201263,.05757359
1990,1,1990.082,15.1165,17.048844,30.51795,.00426497,-.00666148,.0075534,0,5.4,.21495665,93,-.01262652,-.02214731,-.0575106,-.01309425,-.00347276,-.01727115,-.00255327,-.00283985,.04553621,-.00949745,.01048735,.01524366,-.07843551,.0248742,.01428352,.05542881,.03047587,.02601861,.02554625,.02190036,.03109171,.02609716,.01949659,.01731547,.03176439,.02680999,.00882765,.03317004,.0005047,.31,.95,8.23,7.92,8.21,,8.13,8.12,8.2,8.09,8.26,7.9,7.96,,22.641,21.25,.07105826,.06865679
1990,2,1990.159,14.96603,16.508094,29.42565,-.00573511,.0097563,.0043893,0,5.3,-.07634228,89.5,.01882474,.01286123,.06013773,.01949194,.01101173,.01327014,.01472934,.0097355,-.00862755,-.00409304,.00888056,.00907086,-.01266326,.0189605,.00472385,.04749574,.01676969,-.01214221,.01791397,.02396307,.01859062,.0199588,.01875599,.00322155,.02746067,.02262919,.00776684,.02996591,.0005607,.47,.92,8.24,8.11,8.47,,8.39,8.42,8.48,8.37,8.5,8,8.12,,22.108,19.81,-.02382289,-.07017003
1990,3,1990.244,15.61883,16.833748,29.89929,.00262993,.00488153,.003763,0,5.2,-.10869088,91.3,.01705281,.00652291,.01863999,.01317454,.01212171,.00876964,.00540379,.00162731,-.00806222,.00203605,-.00423762,-.00695386,.01396187,.02371669,.0058603,.05391369,.02828361,-.00632268,.01932401,.02322492,.02806797,.02226568,.0214535,.00937034,.04113558,.02602373,.01015541,.05498626,.0004494,.42,.84,8.28,8.35,8.59,,8.63,8.6,8.65,8.63,8.56,8.17,8.28,,20.418,18.39,-.07952267,-.07437982
1990,4,1990.326,15.70498,16.813914,29.56972,.00074186,-.00152078,.0020915,0,5.4,-.03232445,93.9,-.00383942,-.00345985,-.02221251,-.00545123,-.00031087,-.00388781,-.00294935,.00109641,.00403924,.00340093,.00014403,.00255316,.00654587,.01682414,.00073809,.06146455,.01014991,-.02268165,.01714552,.01363038,.02151668,.01586968,.01407315,.02716884,.02172726,.01409482,.00375385,.02680635,.001131,.75,.84,8.26,8.4,8.79,,8.78,8.77,8.81,8.72,8.76,8.04,8.27,,18.582,16.61,-.09422349,-.10180211
1990,5,1990.411,16.36935,17.392414,30.31601,-.00174739,.00213124,.0022463,0,5.4,-.02927038,90.6,.0122899,-.00141124,.0078839,.00672493,.0060221,.0020932,.00210164,.00218745,-.00142074,-.0047506,-.00364079,-.0031298,.00565034,.00179003,-.00095195,.03117032,-.00408513,-.0839495,-.00749133,-.0043019,.00355351,.00272096,-.00077654,.01273696,.02346416,.01475027,.00485847,-.00354741,.0009585,.75,.94,8.18,8.32,8.76,,8.69,8.74,8.78,8.64,8.73,8.01,8.19,,18.237,16.35,-.01874087,-.01577703
1990,6,1990.493,16.95155,17.817083,30.90823,.00202073,.00320617,.0044142,0,5.2,-.02930306,88.3,.0012186,.01009355,.01312545,.0032164,.00477046,.00610264,.00317645,.00156105,-.00261413,.00902211,.00311762,-.00415097,.01016091,-.01082321,-.01322379,.00927452,-.02698941,-.11072169,-.02293017,-.013964,-.01836444,-.00590554,-.00702646,.0232993,.00166153,.01456586,.00911319,-.06631485,.0005303,.49,.96,8.29,8.1,8.48,,8.4,8.43,8.52,8.35,8.46,7.99,8.05,,16.871,15.1,-.07785633,-.07953315
1990,7,1990.578,16.80812,17.747172,30.70173,.00091028,-.00129487,.0024685,0,5.5,-.00511074,88.2,.00441559,-.00789819,-.02923165,-.00453646,-.00246928,-.00345013,-.00197229,.00028967,.00635351,-.00030264,.00118027,.00646861,-.0033264,-.00851258,-.02759026,.01624701,-.00051577,-.05195066,-.01783242,-.02368722,-.00091321,-.01079856,-.01023018,-.02265595,.01657218,-.00269991,-.01483836,.02941996,.0004774,.6,.96,8.15,7.94,8.47,,8.26,8.33,8.46,8.16,8.5,7.87,7.92,,18.638,17.17,.09960634,.12846893
1990,8,1990.663,15.32669,16.168335,28.06939,-.00092204,.00328194,.0066316,1,5.7,-.04900368,76.4,.0052918,.0030416,-.00109504,.00399418,.00599741,.00211782,.00333291,.00553697,-.00433676,.00453229,.00251182,-.00032244,.00960485,-.02527433,-.01667145,-.00931546,-.02281936,-.13498354,-.04807697,-.04127638,-.02305328,-.032558,-.02510114,.00179541,.01565205,-.01421221,-.02827276,.01625169,.0008077,1.06,1,8.13,7.78,8.75,,8.22,8.44,8.64,8.06,8.86,7.69,7.77,,27.174,27.17,.37705813,.45894975
1990,9,1990.745,14.50828,15.301285,26.66188,-.00171606,.00126441,.0061199,1,5.9,-.00449439,72.8,.00217841,.00779954,.00458418,-.00128186,-.00258348,.00534582,-.00001156,-.00177012,.00585392,.00897769,.00154998,-.00272025,.01176134,-.03540935,-.00855377,-.02671333,-.02853135,-.1482104,-.06566134,-.06530475,-.0317708,-.04444686,-.03457332,-.00084779,.01302548,-.01888792,-.03279039,.01561592,.0011477,1.29,1.08,8.2,7.76,8.89,,8.27,8.51,8.79,8.08,9.03,7.6,7.7,,33.687,34.9,.21485137,.25037341
1990,10,1990.83,14.21411,14.818148,25.75063,-.00680074,-.00754368,.0057103,1,5.9,-.09045711,63.9,-.00533653,-.01512894,-.0338599,-.01250717,-.01290808,-.01118317,-.00829831,-.00517005,.00961779,-.00855796,-.0031467,-.0011753,-.01531138,-.03191849,-.01367928,-.02511602,-.02505524,-.1038812,-.05522148,-.05413993,-.03023546,-.03789642,-.03116687,-.01496596,.00241796,-.01705278,-.02969473,.00835772,.0011835,1.32,1.21,8.11,7.55,8.72,,8.07,8.33,8.59,7.88,8.86,7.4,7.53,,35.922,36.02,.06423791,.03158751
1990,11,1990.912,14.68289,15.187608,26.24508,-.00207061,-.01176064,.0012559,1,6.2,.12150173,66,-.02353502,-.0101462,-.05458515,-.02334497,-.01886503,-.01441029,-.01116196,-.01206997,-.00705651,.00483668,.003498,.00030555,-.02102691,-.0240885,-.01048708,-.02987867,-.0068279,-.09433097,-.05786005,-.05847464,-.02056374,-.03284824,-.02397216,-.01658759,.02383871,-.00263797,-.01711882,.04524466,.0010136,1.1,1.32,7.81,7.31,8.39,,7.74,8.02,8.28,7.6,8.54,7.29,7.39,,32.3,33.07,-.10628269,-.08544781
1990,12,1990.997,15.40534,15.846315,27.19189,-.00479961,-.00656334,.0009448,1,6.3,-.1668953,65.5,-.00665984,-.00711651,-.0165981,-.00931623,-.01327791,-.00586115,-.00770294,-.00721084,-.01598346,-.00394253,-.00577866,-.00607603,.00676343,-.01822744,-.01349911,-.0192112,-.0037343,-.08154328,-.04507451,-.0455393,-.01491726,-.02498775,-.01904487,-.01197582,.02369795,-.0005744,-.0131737,.03873223,.0018372,1.13,1.38,7.31,7.05,8.08,,7.47,7.73,8,7.31,8.24,6.95,7.03,,27.337,28.27,-.16682613,-.15682536
1991,1,1991.082,15.36541,15.60619,26.88511,-.0101015,-.00435085,.0037857,1,6.4,-.19415601,66.8,-.00565403,.00432633,.00126044,-.00799651,-.01319598,.00018008,-.00744628,-.00604357,-.00041903,.0054132,-.00677843,-.00870789,.0172993,-.01574154,-.0106619,-.0205207,.00011336,-.03579597,-.03295298,-.03307073,-.01430231,-.01916567,-.0122174,-.02881043,.01276929,-.00234891,-.00745264,.03426122,.0013748,1.68,1.41,6.91,6.64,8.09,,7.38,7.7,7.97,7.13,8.27,6.41,6.58,,24.959,23.57,-.09100662,-.18182645
1991,2,1991.159,17.22857,17.354665,29.90597,.0051837,-.00700546,.0005088,1,6.6,.1900195,70.4,-.00673774,-.00944235,-.02289515,-.01075261,-.00657743,-.00886993,-.0070301,-.00513546,.0158238,-.00501318,-.00263174,-.00436353,-.02583154,-.0181689,-.01251486,-.02926511,-.00200235,-.04842463,-.03840202,-.03467962,-.01683103,-.02081704,-.01787415,-.02579966,.01433299,.00056548,-.00728502,.01747807,.0015466,1.73,1.24,6.25,6.27,7.85,,7.08,7.47,7.73,6.87,8.03,6.12,6.19,,20.523,19.54,-.19568827,-.18751107
1991,3,1991.244,17.77841,17.81862,30.74154,.01074761,-.00525349,.0002158,1,6.8,-.04666807,87.7,-.00034506,.00081092,.00541312,-.00440984,-.01190667,.00005212,-.00648507,-.00784486,-.01070543,-.00059051,-.00891333,-.0114715,.0133261,-.01057029,-.01156931,-.01599387,.00510092,-.01229493,-.02065145,-.0189197,-.00843261,-.00936505,-.0105412,-.03023613,.01119649,.00446607,.00074216,.0040419,.0015435,2.02,1.16,6.12,6.4,8.11,,7.35,7.77,8,7.1,8.29,6.09,6.2,,19.86,19.08,-.03283855,-.02382298
1991,4,1991.326,18.64531,18.155346,31.30091,-.00438365,.00197008,.0018015,0,6.7,.08329474,81.8,-.0022421,.00001626,.0221167,.00498864,.01085395,-.00235247,.0036011,.00450285,-.01007893,-.00720659,.00197917,.00564883,-.00071232,-.00476983,-.01005036,-.01907741,.01716834,.01694013,-.01187903,-.0091881,-.00148387,-.00302986,-.00378287,-.0413719,.01725732,.00777371,.00828523,.01823781,.0017791,2.21,1.08,5.91,6.24,8.04,,7.23,7.7,7.92,6.95,8.21,5.83,5.98,,20.823,19.18,.04735049,.0052274
1991,5,1991.411,19.03589,18.035431,31.13591,.00144481,.00996123,.004145,0,6.9,-.00500752,78.3,.00752725,.0168161,.01743412,.00408637,.00168739,.01176492,.00714981,.00938217,-.00304238,.01667016,.01077402,.0094461,.04253728,.00584522,-.00435359,.00423771,.02870708,.07362239,.0133516,.01178241,.01326537,.00635597,.00424571,-.04253,.01356865,-.00186998,-.00154584,.04882179,.0018607,2.44,1,5.78,6.13,8.07,,7.12,7.7,7.94,6.78,8.27,5.63,5.87,,21.24,19.19,.01982805,.00052124
1991,6,1991.493,19.48944,18.015227,31.13498,-.0009913,.00906723,.0016838,0,6.9,.03937517,82.1,.01188607,.01318714,.02591314,.01600194,.0177058,.01174912,.01103694,.00648834,.00199764,.00888135,.00518119,-.00020585,.00364848,.00842397,.00118611,.01060587,.02359266,.08235758,.01849187,.02478384,.010228,.01248418,.01115886,-.02203384,.00374381,.00544245,.01104646,.01525989,.0022399,2.53,.95,5.9,6.36,8.28,,7.39,7.94,8.17,6.96,8.47,5.75,6.02,,20.195,18.17,-.05045115,-.05461743
1991,7,1991.578,20.18206,18.103452,31.18352,.0037475,.00119102,.0015741,0,6.8,.02572796,82.9,.00310609,-.00405053,.01651566,.00758507,.0099993,-.00283518,.00384979,.00711714,-.01048109,-.0112313,-.00059425,.01218967,-.00779741,.00716515,.02479297,-.00188287,.00936263,.03662412,.01124092,.03258023,-.00228149,.01406881,.01617316,-.02350686,.00025107,.01739801,.02005729,-.00680617,.00181,2.52,.89,5.82,6.31,8.27,,7.38,7.91,8.15,6.92,8.45,5.75,5.97,,21.42,19.4,.05889002,.06550118
1991,8,1991.663,21.24386,18.512258,31.82231,-.00277501,.00085458,.0023184,0,6.9,-.01325777,82,-.00345261,.00092589,-.0137237,-.00145485,.00438852,-.00041091,.00168153,-.00011978,-.00132599,.00609598,.00542621,-.00015482,-.0071783,.0213083,.01978219,.02594876,.02871476,.10110429,.0428743,.05732366,.01828933,.030856,.02567172,-.05223233,.00443011,.01663259,.02004944,.02544704,.0016659,2.4,.9,5.66,5.78,7.9,,6.8,7.43,7.74,6.43,8.14,5.5,5.63,,21.688,19.77,.01243405,.01889257
1991,9,1991.745,21.7284,18.357283,31.53094,-.00077051,.00886301,.0034372,0,6.9,-.03294872,83,.01544964,.01490281,.04071388,.01646871,.01317645,.01374423,.01144043,.00556284,.00141745,.00584119,.00545058,.00530693,-.00167482,.03483738,.00988053,.03751702,.03746338,.1161006,.05756911,.08052312,.02749193,.04773633,.04140183,-.03808738,.01081046,.03607244,.04536137,.00863762,.0015676,2.28,.9,5.45,5.57,7.65,,6.5,7.14,7.48,6.18,7.95,5.37,5.48,,21.857,20.5,.00776212,.03625925
1991,10,1991.83,22.48871,18.349188,31.57354,-.00528179,-.00174321,.0018809,0,7,.06114607,78.3,-.00842007,-.00306152,-.00462484,-.00373475,-.00317648,-.00423443,-.00196312,.00158828,-.00151798,-.00249713,.00016094,.00636777,-.00111547,.04041942,.0139411,.04946023,.04671917,.11260888,.0604479,.07595832,.03733483,.0497225,.04456159,-.01650067,.0240119,.03695399,.04123442,.03215156,.001604,2.39,.94,5.21,5.33,7.53,,6.23,6.87,7.25,5.91,7.93,5.14,5.26,,23.228,22.21,.06083721,.08011775
1991,11,1991.912,23.26683,18.288868,31.56371,.00362616,-.00114559,.0021798,0,7,.02199905,69.1,-.0002199,.00139254,.00209711,.00188567,.00210547,.00033895,-.00177613,-.00404139,-.00821461,.00114802,-.00614569,-.00952553,.00955706,.03371478,.0165277,.05030296,.03643086,.12557919,.0680444,.08434732,.03159643,.0484819,.03546981,-.01575894,.00538114,.02514336,.02709911,-.02442372,.0021089,2.73,.97,4.81,4.89,7.42,,5.9,6.62,7.06,5.56,7.92,4.69,4.8,,22.465,21.11,-.0333999,-.05079578
1991,12,1991.997,24.32749,18.441652,31.84508,.00074009,-.0039846,.0025069,0,7.3,-.02199905,68.2,-.00029168,-.01223094,-.00786291,-.00417595,-.00027648,-.00889852,-.00157473,-.0002977,.00451271,-.01376737,.00153377,.00651627,-.02679847,.02479057,.01903059,.03937033,.01778857,.08569887,.05170335,.06921721,.01599102,.04037837,.03326446,-.02835264,-.00592326,.02683615,.03770657,-.04278611,.0018387,2.91,.95,4.43,4.38,7.09,,5.39,6.19,6.69,5.03,7.7,4.18,4.26,,19.517,18.41,-.14067266,-.13685287
1992,1,1992.082,25.92932,19.773068,33.99347,.01350537,-.00560966,.0013566,0,7.3,.08608416,67.5,-.01814277,-.00990369,-.04447302,-.01524746,-.00539959,-.01232941,-.00586165,-.00102927,-.00189205,.00192046,.00517713,.00030294,-.00476676,.0325964,.01741681,.04696953,.0349656,.0948708,.05570183,.06983854,.03040605,.04579095,.0335235,-.00459266,.01396241,.03390206,.0257664,-.02885958,.0022511,3.12,.93,4.03,4.15,7.03,,5.4,6.24,6.7,4.96,7.58,3.91,4.01,,18.82,18.16,-.03636575,-.01367262
1992,2,1992.159,25.58781,19.582983,33.59609,.00017292,.00713769,.0025273,0,7.4,.0610247,68.8,.02109389,.00990977,.04158502,.02088077,.018166,.01170089,.00975709,.00436309,-.01290167,-.00083414,-.00339716,-.00437139,.00642167,.0268087,.0213628,.04664593,.03477151,.10051667,.05330281,.06169002,.03015443,.04018112,.0231815,-.02022575,.01173642,.02445387,.01192073,-.02477823,.0023389,3.39,.94,4.06,4.29,7.34,,5.72,6.58,6.96,5.21,7.85,3.95,4.08,,18.995,18.05,.00925565,-.00607569
1992,3,1992.247,25.16121,19.283562,33.06493,.00084595,.0082756,.0024161,0,7.4,.03691035,76,.01122321,.00955953,.02040943,.01028497,.01129279,.00925472,.01039526,.00788525,.00343952,.00578984,.01052653,.01384043,-.00348331,.02026632,.02739212,.03443685,.01435645,.05594283,.03685002,.04712131,.01350665,.02955543,.02498633,-.01477612,-.00019578,.02077041,.01946089,-.00821314,.002423,3.4,.9,3.98,4.63,7.54,,6.18,6.95,7.26,5.69,7.97,4.14,4.33,,18.916,17.63,-.00416766,-.02354369
1992,4,1992.329,24.71653,19.30123,33.06899,-.00032308,.00755212,.0027092,0,7.4,-.16565323,77.2,.0097011,.00927206,.01862498,.00786743,.00628916,.00749042,.00558727,.00766262,.01150779,.00599486,.00286072,.00152188,.02280162,.02948238,.03481164,.04649318,.03193261,.08261479,.05199628,.06335689,.02869,.03840354,.02920611,-.00793985,.01414811,.02205661,.00965163,.00953485,.0028474,3.64,.88,3.73,4.3,7.48,,5.93,6.78,7.15,5.34,7.96,3.84,4,,20.243,18.92,.06780093,.07061757
1992,5,1992.414,24.74011,19.66228,33.66964,.00403141,.00325659,.0013146,0,7.6,.09952002,79.2,.00836998,.00652779,.03040443,.01168286,.01007639,.00602652,.00590921,.00029038,-.00230065,-.00196061,-.00103661,-.00468921,-.014038,.03487302,.03179705,.05459827,.03271845,.08941085,.05601937,.06781078,.03218833,.0445551,.03887803,-.00078979,.01278362,.03071667,.02405995,.00853289,.0025465,3.67,.85,3.82,4.19,7.39,,5.81,6.69,7.06,5.23,7.89,3.72,3.88,,20.94,19.89,.03385215,.04999753
1992,6,1992.496,23.94545,19.315366,33.1388,.00151159,.00014302,.0017898,0,7.8,-.05851606,80.4,.00095345,-.00545515,-.01396717,-.00033911,.00257568,-.00385629,.00293341,.00428299,-.01059606,-.00242305,.00687399,.0104016,-.01471391,.03976029,.03660388,.06391648,.04482727,.10787142,.06378491,.06423434,.04349466,.04485945,.03759551,-.00397114,.02256081,.02200986,.01157952,.05183392,.0023321,3.51,.83,3.76,4.17,7.26,,5.6,6.48,6.9,5.05,7.84,3.75,3.9,,22.375,21.16,.06628306,.06189551
