TIME,T,year,month,day,R_Rf,R_Market,R_I_Aero,R_I_Guns,R_I_Steel,R_I_Ships,R_I_Beer,R_I_Toys,R_I_Fin,R_I_Rtail,R_I_Agric,R_I_Food,R_I_Soda,R_I_Smoke,R_I_Fun,R_I_Books,R_I_Hshld,R_I_Clths,R_I_Hlth,R_I_MedEq,R_I_Drugs,R_I_Chems,R_I_Rubbr,R_I_Txtls,R_I_BldMt,R_I_Cnstr,R_I_FabPr,R_I_Mach,R_I_ElcEq,R_I_Autos,R_I_Gold,R_I_Mines,R_I_Coal,R_I_Oil,R_I_Util,R_I_Telcm,R_I_PerSv,R_I_BusSv,R_I_Hardw,R_I_Softw,R_I_Chips,R_I_LabEq,R_I_Paper,R_I_Boxes,R_I_Trans,R_I_Whlsl,R_I_Meals,R_I_Banks,R_I_Insur,R_I_RlEst,R_I_Other,eR_Market,eR_I_Aero,eR_I_Guns,eR_I_Steel,eR_I_Ships,eR_I_Beer,eR_I_Toys,eR_I_Fin,eR_I_Rtail,eR_I_Agric,eR_I_Food,eR_I_Soda,eR_I_Smoke,eR_I_Fun,eR_I_Books,eR_I_Hshld,eR_I_Clths,eR_I_Hlth,eR_I_MedEq,eR_I_Drugs,eR_I_Chems,eR_I_Rubbr,eR_I_Txtls,eR_I_BldMt,eR_I_Cnstr,eR_I_FabPr,eR_I_Mach,eR_I_ElcEq,eR_I_Autos,eR_I_Gold,eR_I_Mines,eR_I_Coal,eR_I_Oil,eR_I_Util,eR_I_Telcm,eR_I_PerSv,eR_I_BusSv,eR_I_Hardw,eR_I_Softw,eR_I_Chips,eR_I_LabEq,eR_I_Paper,eR_I_Boxes,eR_I_Trans,eR_I_Whlsl,eR_I_Meals,eR_I_Banks,eR_I_Insur,eR_I_RlEst,eR_I_Other
1961m9,1961.745,1961,9,30,.0016986,-.0199986,-.0712812,,-.0803428,-.0403013,-.0131866,.075293,-.0359381,.0083649,-.1551345,.0025966,,.0009995,-.0821867,.0143959,-.0292229,-.0098483,,-.057841,-.0101514,-.0437429,-.0196926,-.0416557,-.0195907,-.0621946,,-.0443699,-.0121738,.0465018,,-.0630463,.0132123,-.0683859,.0139029,-.0280909,-.0613436,-.0323166,.0316924,,-.0439519,-.0371828,-.0500309,-.0256255,-.0098483,-.041343,-.062301,.0333381,-.0631528,-.0630463,.0554347,-.0216972,-.07297976,,-.08204131,-.04199985,-.01488512,.07359443,-.03763666,.00666636,-.15683305,.00089807,,-.00069906,-.08388523,.01269732,-.03092142,-.01154689,,-.05953956,-.01184991,-.04544148,-.02139119,-.04335423,-.02128921,-.06389316,,-.04606851,-.01387236,.04480328,,-.06474486,.01151378,-.07008447,.01220435,-.02978944,-.06304218,-.03401516,.02999389,,-.04565045,-.03888135,-.05172949,-.0273241,-.01154689,-.04304152,-.06399958,.0316395,-.06485137,-.06474486,.05373615
1961m10,1961.83,1961,10,31,.0018982,.027226,-.0560414,,-.0172479,-.0395728,-.0065212,-.1269247,.0249853,.0914847,-.0791514,.0433468,,.0698991,.0638195,.0131136,-.0048116,.0834216,,.0444952,.0339182,.0023971,.0176434,.0324672,.007472,.0444952,,.0073728,-.0177567,.0025966,,-.020611,.0471698,.064476,.0516432,.0018982,.018331,.0244975,.0770536,,-.081861,.0631626,-.0234734,.0199007,.0231304,.0439212,.0089597,.0249853,-.0194887,.1505729,.0006998,.02532779,-.05793959,,-.01914609,-.04147097,-.00841941,-.12882289,.02308706,.08958649,-.08104964,.04144861,,.06800093,.06192132,.01121544,-.00670975,.08152341,,.04259704,.03202002,.00049893,.01574524,.03056899,.00557382,.04259704,,.00547456,-.01965492,.00069843,,-.02250915,.04527161,.06257782,.04974504,3.492e-11,.01643276,.02259927,.07515543,,-.08375923,.06126438,-.02537155,.01800246,.02123222,.04202299,.00706154,.02308706,-.02138687,.14867466,-.00119844
1961m11,1961.912,1961,11,30,.0014989,.0449734,.0291704,,.0178399,.0440169,.0451646,-.0247026,.0718554,.0496469,.0258627,.0539198,,.0786263,.0446865,.0283931,.0455468,.0538251,,.064851,.0299471,.0260575,.0414298,.0725067,.0607187,.0507882,,.031111,.0576083,.0838815,,.0364284,.0605305,.0537303,.0335315,.0814878,.0748291,.0992117,.0063796,,.0553401,.0171521,.0185273,.0218593,.0059821,.0563803,.012225,.0623173,.1172496,.0556239,.0082657,.04347449,.0276715,,.01634104,.04251801,.04366567,-.02620149,.07035656,.04814807,.02436378,.05242097,,.07712745,.04318764,.0268942,.04404794,.05232621,,.06335209,.0284482,.02455866,.03993093,.07100781,.05921986,.04928929,,.02961212,.05610943,.08238261,,.03492948,.05903162,.05223145,.03203261,.07998894,.07333026,.09771278,.00488073,,.05384122,.01565318,.01702843,.02036046,.0044832,.05488146,.01072609,.06081843,.11575068,.05412503,.00676687
1961m12,1961.997,1961,12,31,.0018982,.0001,.0056838,,.032564,-.0011006,.0158733,.0281987,-.0264466,-.004008,.0896579,-.0407178,,-.061131,.0120274,-.0356272,-.0365603,.0059821,,-.0580529,-.0177567,.0003,-.0089398,-.0098483,.0044899,-.0149106,,.0025966,-.0123763,.0191161,,-.0292229,.0028958,.0380662,-.0430119,.0327576,-.0059175,-.0291199,-.0057163,,-.0268575,.0094552,-.0082338,-.0251127,-.0003,.006479,-.0204068,-.0626204,-.0069239,-.0063199,-.0044097,-.0017982,.00378562,,.03066579,-.0029988,.01397515,.02630046,-.02834485,-.00590622,.08775968,-.04261603,,-.0630292,.01012918,-.03752537,-.03845845,.00408387,,-.05995113,-.01965492,-.00159824,-.01083804,-.01174653,.00259171,-.01680881,,.00069843,-.01427447,.01721792,,-.03112106,.00099761,.036168,-.04491009,.03085937,-.00781567,-.03101809,-.0076145,,-.02875565,.00755696,-.010132,-.0270109,-.00219824,.00458077,-.02230501,-.06451856,-.00882211,-.00821813,-.00630791
1962m1,1962.082,1962,1,31,.0023971,-.0369752,.0678455,,-.0382212,.0560022,-.0326265,-.2235186,-.0259334,-.0976128,-.0347985,-.0678507,,-.0412387,-.0323166,-.0363528,-.0739695,-.066781,,-.0322133,-.0483503,-.0462534,-.0583709,.0080674,-.0562529,-.0108587,,-.0041084,-.0224501,-.0103534,,-.0134906,.0479327,-.0003,-.0261387,-.0627268,-.0521358,-.0121738,-.0686001,,-.0438474,-.0767731,.0429637,-.0527681,.027226,-.0055152,-.0372866,-.0610247,-.0688143,-.008133,-.0240878,-.03937236,.06544842,,-.04061834,.05360507,-.03502363,-.22591575,-.02833051,-.10000996,-.03719563,-.07024779,,-.04363587,-.03471373,-.03874995,-.07636665,-.06917816,,-.03461045,-.05074738,-.04865051,-.06076804,.00567025,-.05865006,-.01325587,,-.00650555,-.02484725,-.01275054,,-.01588772,.04553553,-.00269717,-.02853578,-.06512395,-.05453288,-.01457093,-.07099722,,-.04624452,-.07917018,.04056657,-.05516519,.02482886,-.00791231,-.03968371,-.06342183,-.07121144,-.01053011,-.02648492
1962m2,1962.159,1962,2,28,.001998,.0199007,-.0339705,,-.0086372,-.0254204,.0047885,-.0218367,.0148886,.0178399,-.040822,.0012992,,.0087615,-.0143018,-.007226,-.0070246,.0156765,,.0387398,.036814,.0344014,.0461199,.0210763,.0118298,.0306262,,.0169554,-.0025031,-.0134906,,-.0315939,.0065783,.0532564,.0258627,.0400857,-.0092426,-.0046106,-.0078306,,.0280042,.0246926,.0723207,.0393169,.005286,.0010994,-.0039076,.0454513,.0790884,-.025523,.0418135,.01790266,-.03596852,,-.0106352,-.02741838,.00279051,-.0238347,.01289061,.01584192,-.04282,-.00069885,,.0067635,-.01629979,-.00922405,-.00902262,.01367848,,.03674183,.03481597,.03240342,.04412193,.01907832,.00983175,.02862819,,.01495744,-.00450113,-.01548859,,-.03359187,.00458031,.05125836,.02386466,.03808772,-.01124058,-.00660862,-.00982858,,.02600619,.02269461,.07032266,.03731886,.003288,-.00089861,-.00590563,.04345326,.0770904,-.02752096,.0398155
1962m3,1962.244,1962,3,31,.001998,-.0048116,-.0359381,,.0095542,-.0278852,-.001401,-.0680647,-.0351092,.0115332,-.1370805,.0176434,,-.0668879,-.0357308,.0034939,.0441126,-.011769,,-.0008003,.0058827,-.025523,-.0437429,-.0054146,-.0026034,-.026652,,-.0171462,.0139029,-.0090407,,-.0129839,-.0458345,-.0160278,.0196065,-.0298408,-.0385329,.038355,-.0098483,,-.0194887,.0115332,.0282959,.0129162,-.0149106,-.0212236,-.0394687,-.0225524,.0376811,.0488854,-.004912,-.00680956,-.03793611,,.00755621,-.02988321,-.00339898,-.07006273,-.03710718,.00953523,-.13907855,.01564543,,-.06888595,-.03772881,.00149589,.04211457,-.01376699,,-.00279832,.00388466,-.02752096,-.04574093,-.00741264,-.00460139,-.02865003,,-.01914416,.0119049,-.01103875,,-.01498193,-.04783254,-.01802576,.01760853,-.03183885,-.04053095,.03635695,-.01184634,,-.02148668,.00953523,.02629787,.01091822,-.01690862,-.02322164,-.04146675,-.02455041,.03568306,.0468874,-.00691005
1962m4,1962.326,1962,4,30,.0021976,-.0658193,-.1094801,,-.1095917,-.0927734,-.0342809,-.1093685,-.0830556,-.0443699,-.0177567,-.0457298,,-.1366219,-.1201358,-.0984952,-.0705298,-.0819696,,-.1060274,-.1174331,-.0619818,-.0767731,-.0759096,-.0734313,-.1104847,,-.0804511,-.1046941,-.0543506,,-.0780697,-.104139,-.0354199,-.0282966,-.0482453,-.0098483,-.0619818,-.1584097,,-.1278334,-.0259334,-.0349021,-.0811016,-.062301,-.0572055,-.0928831,-.0640053,-.1175456,-.1485,.0035935,-.06801693,-.11167768,,-.11178926,-.09497098,-.03647852,-.11156612,-.08525316,-.04656753,-.0199543,-.04792743,,-.13881947,-.12233338,-.10069283,-.07272735,-.08416715,,-.10822499,-.11963068,-.06417938,-.07897064,-.07810718,-.07562886,-.11268232,,-.08264871,-.10689165,-.05654818,,-.08026724,-.10633663,-.03761753,-.03049418,-.0504429,-.01204592,-.06417938,-.16060732,,-.13003095,-.02813096,-.03709964,-.08329918,-.06449861,-.05940306,-.09508071,-.06620291,-.11974315,-.15069759,.00139595
1962m5,1962.411,1962,5,31,.0023971,-.0878481,-.040822,,-.0744003,-.0978334,-.0922249,-.0822952,-.0695645,-.0933222,-.1191214,-.1165338,,-.1496608,-.159934,-.1745915,-.1048051,-.1088109,,-.0889405,-.1173206,-.0834903,-.1369659,-.0753703,-.0886127,-.1559523,,-.0819696,-.0891591,-.0544562,,-.0449974,-.1020327,-.0500309,-.1104847,-.0737542,-.1211512,-.0788268,-.1378837,,-.1127209,-.1467614,-.1634605,-.1132807,-.0505567,-.117658,-.0749391,-.1313623,-.0748313,-.1118258,-.1179956,-.09024521,-.04321912,,-.07679745,-.10023048,-.09462207,-.08469237,-.07196159,-.09571928,-.12151855,-.11893094,,-.15205789,-.16233116,-.17698864,-.10720224,-.11120804,,-.09133764,-.11971776,-.08588744,-.13936298,-.07776743,-.09100978,-.15834942,,-.08436669,-.09155626,-.05685331,,-.04739449,-.10442985,-.05242806,-.11288186,-.07615131,-.12354832,-.0812239,-.14028083,,-.11511799,-.1491585,-.16585767,-.11567781,-.05295385,-.12005517,-.07733621,-.13375945,-.07722844,-.11422294,-.12039268
1962m6,1962.493,1962,6,30,.001998,-.0863207,-.0706371,,-.1054716,-.0895965,-.0615563,-.1834422,-.1150742,-.1075852,-.1107081,-.0886127,,-.0847957,-.1521028,-.2054264,-.1291979,-.0956302,,-.0282966,-.1427163,-.0886127,-.0689214,-.0440564,-.1202486,-.0785022,,-.085449,-.1098149,-.0730009,,-.0416557,-.0721407,-.0494004,-.0523465,-.0890498,-.1612257,-.0522411,-.139952,,-.146993,-.1075852,-.045102,-.1000414,-.0794762,-.1155231,-.1358197,-.1201358,-.0837077,-.1453726,-.184043,-.08831871,-.07263508,,-.10746964,-.09159453,-.06355431,-.18544019,-.11707221,-.10958321,-.11270612,-.09061066,,-.08679366,-.15410078,-.20742443,-.13119594,-.09762823,,-.0302946,-.14471431,-.09061066,-.07091945,-.04605439,-.12224657,-.08050023,,-.08744696,-.11181286,-.0749989,,-.04365368,-.07413868,-.05139835,-.05434448,-.09104782,-.16322366,-.05423912,-.14194997,,-.14899103,-.10958321,-.04709997,-.10203936,-.0814742,-.11752109,-.13781772,-.1221338,-.08570575,-.14737065,-.18604103
1962m7,1962.578,1962,7,31,.0026964,.0634442,.1088544,,.0318862,.0420053,.0285875,-.0817525,.0862694,.04095,.078996,.0691529,,.0095542,.0451646,.0739008,.0974896,.0760347,,-.0254204,.0825012,.0666301,.0751075,.0560022,.0524027,.0999358,,.042197,.093126,.0725067,,.0320799,.0991211,.0467882,.0718554,.0698059,.1092131,.0308201,.1290087,,.0350775,.1020149,.0371994,.0355602,.034498,.0530667,.0497421,.0789036,.0706448,.0676586,.090937,.06074781,.10615804,,.02918983,.03930893,.0258911,-.08444886,.08357308,.03825362,.07629965,.0664565,,.00685785,.04246819,.07120445,.09479326,.07333833,,-.02811674,.07980486,.06393372,.07241111,.05330583,.04970632,.09723947,,.03950069,.09042962,.06981033,,.02938353,.09642473,.0440918,.06915907,.06710951,.10651672,.02812378,.12631232,,.03238116,.09931856,.03450308,.03286381,.03180168,.05037036,.04704573,.07620724,.06794848,.06496229,.08824064
1962m8,1962.663,1962,8,31,.0022974,.0233258,.0598714,,-.0033055,-.0095454,.0435383,.0240095,.0318862,.0433468,.0004999,.0003999,,.0163654,.0942187,.0508832,.0135084,.031111,,-.0391567,-.0856668,.043634,.0281987,-.007226,.0254728,.0239118,,.0218593,.0386436,.0303352,,.034498,.0142973,.018331,.0312079,.0156765,-.0177567,.0369104,.0218593,,.0215658,.0519281,.0275179,.0285875,.0332413,.0423888,.0073728,.0448778,.0206846,-.0080322,.0677521,.02102847,.05757404,,-.00560282,-.01184277,.04124094,.02171209,.02958883,.04104944,-.00179748,-.00189744,,.01406799,.09192132,.04858585,.01121099,.02881364,,-.04145407,-.08796419,.04133668,.02590129,-.0095234,.02317544,.02161446,,.01956198,.03634627,.02803784,,.03220068,.01199995,.0160336,.02891057,.01337912,-.02005408,.03461299,.01956198,,.01926842,.04963073,.02522053,.0262901,.03094398,.04009141,.0050754,.0425804,.01838723,-.01032953,.06545475
1962m9,1962.745,1962,9,30,.0020978,-.0513986,-.0683859,,-.0883942,-.034074,-.0612373,-.1354761,-.0423857,-.0674227,-.0612373,-.0478256,,-.0786104,-.081861,-.0548787,-.0939811,-.0661398,,-.0386369,-.0415514,-.0196926,-.0416557,-.0449974,-.0727858,-.057947,,-.0637921,-.0819696,-.0362491,,-.0613436,-.0394687,-.0174514,-.0288111,-.0624075,-.1008153,-.0079314,-.1161968,,-.0910194,-.0642186,-.0311811,-.065072,-.0556184,-.0751547,-.0904719,-.0576291,-.1256766,.0227395,-.0513986,-.05349636,-.07048371,,-.09049195,-.03617178,-.06333511,-.13757394,-.04448352,-.06952047,-.06333511,-.04992343,,-.0807082,-.08395883,-.05697646,-.09607886,-.0682376,,-.04073468,-.04364923,-.02179043,-.04375347,-.04709516,-.07488357,-.06004476,,-.06588993,-.08406736,-.03834693,,-.06344143,-.04156654,-.01954919,-.03090888,-.06450526,-.1029131,-.01002917,-.1182946,,-.09311719,-.06631637,-.03327891,-.0671698,-.05771622,-.07725247,-.0925697,-.05972691,-.12777441,.02064169,-.05349636
1962m10,1962.83,1962,10,31,.0024969,.001998,.0100493,,.0079682,.0249853,-.023371,-.1173206,-.0126801,-.0134906,-.1474565,-.0234734,,-.0687072,-.0659262,.0147901,.0112366,-.0115666,,-.0054146,.0265446,.0476467,-.0307685,.0113355,-.0153167,-.0656058,,-.0003,.0236189,.0227395,,.0038924,-.0196926,-.0026034,-.0109598,.0273233,.0100493,-.0722482,-.0224501,,-.0407178,-.0088389,-.0062193,-.0101514,.0321767,-.007226,-.0545618,-.0102524,.0424846,-.104361,-.034074,-.00049888,.00755246,,.00547129,.02248837,-.02586787,-.11981752,-.01517693,-.01598747,-.14995335,-.02597024,,-.07120408,-.06842303,.01229321,.00873975,-.01406352,,-.00791151,.02404768,.04514977,-.03326541,.00883863,-.01781358,-.06810264,,-.00279693,.02112199,.02024261,,.00139553,-.02218951,-.00510027,-.01345672,.02482642,.00755246,-.07474504,-.02494701,,-.04321471,-.01133583,-.00871618,-.01264823,.02967985,-.00972293,-.05705867,-.01274926,.03998773,-.10685789,-.03657086
1962m11,1962.912,1962,11,30,.001998,.1049904,.0916672,,.1408917,.1591382,.1073286,.1761358,.1472987,.1042699,.1425407,.1146671,,.1084956,.1176941,.1167158,.1340063,.0921233,,.1001168,.1664462,.110736,.1411523,.1029175,.1283932,.1037292,,.1246924,.1325184,.0729716,,.0859024,.1004786,.1018343,.0732505,.0691529,.138892,.0943097,.1447927,,.128745,.1251337,.1555497,.1241626,.1570892,.1281293,.1268089,.1184051,.1401097,.2592826,.1475576,.10299244,.08966919,,.13889374,.15714022,.10533057,.1741378,.14530068,.10227192,.14054268,.11266907,,.10649759,.11569614,.1147178,.13200828,.09012528,,.09811879,.16444821,.10873804,.13915428,.10091953,.12639521,.10173119,,.12269444,.13052038,.07097361,,.08390443,.09848061,.09983631,.07125246,.06715485,.13689399,.09231168,.14279474,,.12674695,.12313573,.1535517,.12216464,.15509121,.12613133,.12481085,.11640706,.13811171,.2572846,.14555956
1962m12,1962.997,1962,12,31,.0022974,.0123237,-.0253178,,-.0466724,-.005113,.0243023,.01262,.0208805,.0010994,.0077697,.0283931,,-.0219389,.0280042,-.0505567,.0079682,-.005113,,-.0226547,.0109399,.0113355,-.0214279,.0073728,-.023371,-.0012007,,.0060815,.007472,.0254728,,-.0277824,.007869,.0465973,.0338215,.0107421,.0100493,.0210763,-.0226547,,-.0098483,.0255703,-.0257281,-.0136933,.0132123,.0022974,-.0232686,.0177417,.0028958,-.1386875,.0389322,.01002639,-.02761517,,-.04896977,-.00741041,.02200493,.01032267,.01858312,-.00119796,.00547238,.02609572,,-.02423627,.02570684,-.05285408,.00567081,-.00741041,,-.02495205,.00864258,.00903815,-.02372531,.0050754,-.02566834,-.00349808,,.00378411,.00517466,.02317544,,-.03007974,.0055716,.04429993,.03152419,.00844474,.00775198,.01877897,-.02495205,,-.0121457,.02327292,-.02802551,-.01599069,.01091497,3.727e-11,-.02556599,.01544432,.00059844,-.14098488,.03663485
1963m1,1963.082,1963,1,31,.0024969,.050503,.0105442,,.0763127,.0159718,.0395091,.0912109,.0372958,.0400857,.1020149,.0630687,,.0170538,.0756639,.0696193,.0531615,.0625991,,.098487,.052023,.043634,.0860859,.084525,.0442083,.0523078,,.0736221,.0485044,.0602481,,.1012923,.0792732,.0254728,.0512633,.0404699,.0081666,.0292675,.07139,,.0576083,.0318862,.1093027,.0782565,.0584576,.0350775,.0725997,.0290732,.0593061,.0933082,.0817643,.0480061,.00804733,,.0738158,.01347489,.03701225,.088714,.0347989,.03758884,.09951804,.06057181,,.01455687,.07316702,.06712246,.05066467,.06010226,,.09599007,.04952615,.04113716,.08358907,.08202807,.04171137,.0498109,,.07112526,.04600753,.0577512,,.09879537,.0767763,.02297591,.04876642,.03797305,.00566968,.02677062,.06889312,,.05511143,.02938931,.10680586,.07575962,.05596069,.03258065,.07010281,.02657637,.05680923,.09081129,.07926743
1963m2,1963.159,1963,2,28,.0022974,-.0217345,-.0176549,,-.0215301,.0129162,-.0518198,-.102365,-.004912,-.0054146,-.0600685,-.026652,,-.0341775,-.0367677,-.0208151,-.0330399,-.0343844,,.0153811,-.0290169,-.0392607,-.0069239,.006479,-.0060181,-.0273712,,-.026344,-.0657125,-.0297378,,-.0177567,-.0044097,-.0133892,-.0148091,-.0109598,.0134097,-.0223479,-.0610247,,.040566,-.0115666,.0377774,-.0237805,.0028958,-.0188771,-.0381173,.0047885,-.037598,-.0564645,.0065783,-.02403185,-.01995229,,-.02382748,.01061887,-.05411711,-.10466236,-.0072094,-.00771199,-.06236588,-.02894939,,-.03647481,-.03906508,-.0231125,-.03533721,-.03668179,,.01308374,-.03131431,-.04155807,-.00922127,.00418161,-.00831543,-.02966856,,-.02864133,-.0680099,-.03203518,,-.02005408,-.00670707,-.0156866,-.01710647,-.0132572,.01111233,-.02464522,-.06332206,,.0382686,-.013864,.03548,-.02607789,.00059844,-.02117441,-.04041468,.00249116,-.03989539,-.05876189,.00428096
1963m3,1963.244,1963,3,31,.0022974,.032564,-.0155198,,.0221528,.0497421,.045069,-.0186733,.0286846,.0214679,-.0196926,.018331,,.0745507,.0375848,-.0035061,.0392207,.0141987,,.0006998,.0125213,.0358497,.0360426,.0082657,.0353671,.005286,,.0285875,.0138043,.065975,,.026934,.0601539,.0675652,.0177417,.0192142,.045069,-.0236781,.0467882,,.006479,.0171521,.0603422,.0286846,.0326608,.0059821,-.0589011,.0194104,.0205866,.0033942,.0571362,.03026663,-.01781717,,.01985545,.04744473,.04277161,-.02097062,.02638728,.01917055,-.02198999,.0160336,,.07225337,.0352874,-.0058035,.03692335,.01190136,,-.0015976,.01022392,.03355229,.03374523,.00596839,.03306978,.00298865,,.0262901,.01150692,.06367763,,.02463664,.05785656,.06526782,.01544432,.01691686,.04277161,-.02597549,.0444908,,.00418161,.0148547,.05804487,.02638728,.03036342,.00368471,-.06119846,.01711303,.01828927,.00109687,.05483883
1963m4,1963.326,1963,4,30,.0024969,.0465018,.0373921,,.0530667,.0221528,.0065783,-.0240878,.0639133,.0533512,.1193818,.0073728,,.0610951,.0056838,.0884686,.0584576,.0178399,,.0218593,.076961,.0434426,.0560967,.0740865,.0364284,.0932171,,.0332413,.0571362,.0580802,,.047742,.0424846,.0590233,.0237165,.0366212,.0378737,.0040916,.0856271,,.0629748,.0168571,.098487,.0458334,.0818564,.0548669,.0047885,.0258627,-.012275,-.0349021,.0604364,.04400496,.03489524,,.05056984,.01965592,.00408144,-.02658468,.06141644,.0508543,.11688488,.00487587,,.05859822,.00318694,.08597177,.05596069,.01534304,,.01936245,.07446416,.04094568,.05359986,.07158966,.03393148,.09072021,,.03074445,.05463931,.05558333,,.04524511,.03998773,.05652646,.02121965,.0341243,.03537677,.00159474,.0831302,,.06047792,.01436024,.09599007,.04333654,.07935956,.05237002,.00229164,.02336578,-.01477191,-.03739893,.05793949
1963m5,1963.411,1963,5,31,.0023971,.0198026,-.0159262,,.063538,.0090588,.0119286,-.0064206,.0210763,.0265446,.1687296,.0293646,,-.0304592,.0834216,.0030952,.0090588,.0047885,,.0483139,-.0060181,.0127188,.0159718,.0241071,.0132123,-.0150121,,.0590233,.0457379,.0690595,,.0226417,.0382587,-.0019018,.0102473,-.0064206,.0426763,.0094552,.0369104,,.041046,.0395091,-.0011006,-.0116678,.0636319,.010841,.0307232,-.0041084,-.0221434,.040854,-.0062193,.0174055,-.01832328,,.0611409,.00666172,.00953145,-.00881769,.0186792,.02414743,.16633247,.02696748,,-.03285633,.08102448,.00069808,.00666172,.00239139,,.04591673,-.0084152,.01032165,.01357464,.02170995,.01081521,-.01740924,,.05662622,.04334077,.06666241,,.02024461,.03586159,-.00429893,.00785019,-.00881769,.04027915,.00705803,.03451323,,.03864885,.03711201,-.00349773,-.01406493,.06123474,.0084439,.02832605,-.00650555,-.02454049,.03845687,-.00861642
1963m6,1963.493,1963,6,30,.0022974,-.0178585,-.0096464,,-.0383251,-.0110609,-.0183677,.02985,-.0197946,-.0124775,-.0906909,-.0013008,,-.0647519,-.0470916,.0135084,-.0027037,-.0176549,,.0025966,-.0118702,-.0327298,-.0268575,-.0095454,-.0120726,-.0461487,,-.0149106,-.026652,-.0325232,,-.0237805,-.0177567,.01262,-.0112632,-.0195907,-.0281937,.0116321,-.0748313,,-.0732161,-.0476159,-.0083346,-.0199986,-.0093435,-.0300469,-.0055152,.0004999,-.0345914,.0465018,-.0195907,-.02015588,-.01194374,,-.04062247,-.01335831,-.02066502,.02755266,-.02209199,-.01477488,-.09298823,-.0035982,,-.06704924,-.04938897,.01121099,-.00500101,-.01995229,,.00029927,-.01416753,-.03502718,-.02915481,-.01184277,-.01436994,-.04844602,,-.01720797,-.02894939,-.03482055,,-.02607789,-.02005408,.01032267,-.01356055,-.02188801,-.03049109,.00933472,-.07712867,,-.07551342,-.04991321,-.010632,-.02229601,-.01164087,-.03234428,-.00781254,-.00179748,-.0368888,.04420448,-.02188801
1963m7,1963.578,1963,7,31,.0026964,-.0012007,-.0411345,-.0570996,-.0160278,-.027474,-.0221434,-.0520304,.0161686,-.0106566,.0299471,-.0046106,.0253753,-.0257281,-.0070246,-.0007002,-.0015011,-.0067225,,-.0127813,.0073728,-.0100503,-.0071253,.0343048,-.0086372,.0137056,-.0391567,-.0308717,-.0246001,-.0015011,.0095542,-.0418642,.0031949,.0231304,.0079682,-.0023026,-.0574173,-.0197946,-.0026034,,-.0094445,-.0322133,-.0306654,.0041912,-.0256255,.0003999,-.0430119,-.0159262,-.0175532,-.0462534,.0360426,-.00389708,-.04383091,-.05979596,-.01872412,-.03017034,-.02483973,-.05472677,.01347222,-.01335294,.02725071,-.00730697,.02267894,-.02842451,-.00972098,-.00339661,-.00419749,-.00941891,,-.0154777,.00467639,-.0127467,-.00982169,.03160844,-.01133356,.01100929,-.04185308,-.03356802,-.02729648,-.00419749,.00685785,-.04456056,.00049853,.02043405,.00527181,-.00499901,-.06011363,-.02249099,-.00529975,,-.01214082,-.03490968,-.03336178,.00149484,-.02832191,-.00229644,-.04570825,-.01862251,-.02024952,-.04894975,.03334623
1963m8,1963.663,1963,8,31,.0024969,.0518332,.0317893,.0418135,.0798273,.0334348,.0211742,.0490758,.0506931,.0643823,-.0032051,.0462154,.0535408,.0690595,.0754785,.0514533,.0603422,.0471698,,.0839734,.0920321,.045069,.0687795,.0421012,.0594946,.0339182,-.0166376,.0478373,.0504079,.0695261,.0246926,.0442083,.0721346,.0377774,.0411419,.0420053,-.0058169,.0350775,.0435383,,.0702721,.0502177,.0925792,.0543935,.0712038,.0413339,.0106432,.040662,.0285875,.0329511,.0932171,.04933627,.02929244,.03931662,.07733042,.0309379,.01867736,.04657896,.04819623,.06188538,-.00570201,.04371854,.05104389,.06656266,.07298158,.0489564,.05784535,.04467292,,.08147656,.08953521,.04257208,.06628263,.0396043,.05699769,.03142134,-.01913452,.04534045,.04791102,.06702918,.02219573,.04171137,.06963772,.03528048,.03864506,.03950841,-.00831377,.03258065,.04104142,,.06777517,.04772084,.0900823,.05189661,.06870688,.03883698,.00814628,.0381651,.02609058,.03045422,.09072021
1963m9,1963.745,1963,9,30,.0026964,-.0130852,-.0553013,-.0615563,.0028958,-.0258308,.012225,-.0528735,-.0412387,.0115332,-.0195907,-.0154183,-.0090407,-.0432207,-.0228593,.0293646,-.0137947,-.0412387,,-.0350056,-.0420728,-.0078306,-.0281937,-.0114655,-.0115666,-.0421771,-.0203048,-.026036,-.0169427,.0030952,-.0276796,-.0039076,-.0458345,-.0368715,-.0253178,.0233258,-.0194887,-.0131866,.0184291,,-.0371828,-.0018016,.0447821,-.0201007,-.0393647,-.0166376,-.0254204,-.0315939,-.0136933,-.0428031,.0281014,-.0157816,-.05799768,-.06425267,.00019944,-.02852712,.00952861,-.05556985,-.04393511,.00883687,-.02228701,-.01811461,-.01173711,-.04591706,-.02555566,.02666825,-.01649107,-.04393511,,-.03770197,-.04476914,-.01052694,-.0308901,-.01416184,-.014263,-.04487344,-.02300111,-.02873238,-.01963908,.00039884,-.03037593,-.00660399,-.0485309,-.03956784,-.02801417,.02062946,-.02218504,-.01588292,.01573277,,-.03987915,-.00449798,.04208578,-.02279703,-.04206108,-.019334,-.02811674,-.03429023,-.01638969,-.04549948,.02540507
